,Category,Description,Data.Carbohydrate,Data.Cholesterol,Data.Fiber,Data.Protein,Data.Sugar Total,Data.Water,Data.Fat.Monosaturated Fat,Data.Fat.Polysaturated Fat,Data.Fat.Saturated Fat,Data.Fat.Total Lipid,Data.Major Minerals.Calcium,Data.Major Minerals.Copper,Data.Major Minerals.Iron,Data.Major Minerals.Magnesium,Data.Major Minerals.Phosphorus,Data.Major Minerals.Potassium,Data.Major Minerals.Sodium,Data.Major Minerals.Zinc,Data.Vitamins.Vitamin A - RAE,Data.Vitamins.Vitamin B12,Data.Vitamins.Vitamin B6,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Vitamins.Vitamin K,Dietary category,Data.Carbohydratehighorlow,Data.Cholesterolhighorlow,Data.Fiberhighorlow,Data.Proteinhighorlow,Data.Sugar Totalhighorlow,Data.Waterhighorlow,Data.Fat.Monosaturated Fathighorlow,Data.Fat.Polysaturated Fathighorlow,Data.Fat.Saturated Fathighorlow,Data.Fat.Total Lipidhighorlow,Data.Major Minerals.Calciumhighorlow,Data.Major Minerals.Copperhighorlow,Data.Major Minerals.Ironhighorlow,Data.Major Minerals.Magnesiumhighorlow,Data.Major Minerals.Phosphorushighorlow,Data.Major Minerals.Potassiumhighorlow,Data.Major Minerals.Sodiumhighorlow,Data.Major Minerals.Zinchighorlow,Data.Vitamins.Vitamin A - RAEhighorlow,Data.Vitamins.Vitamin B12highorlow,Data.Vitamins.Vitamin B6highorlow,Data.Vitamins.Vitamin Chighorlow,Data.Vitamins.Vitamin Ehighorlow,Data.Vitamins.Vitamin Khighorlow
4409,Taco or tostada salad,"Taco or tostada salad, meatless",19.21,5,3.7,5.31,1.84,66.6,2.777,1.749,2.136,7.37,88,0.124,1.88,23,115,231,275,0.58,26,0.05,0.076,3.2,0.83,13.0,Non-Vegetarian,medium,low,high,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,low,low,low,low,medium,medium
4410,Taco or tostada salad with meat and sour cream,Taco or tostada salad with meat and sour cream,14.93,21,2.5,6.86,2.0,66.22,3.779,1.671,3.799,10.59,87,0.094,1.67,19,115,211,291,1.14,42,0.36,0.108,2.9,0.79,11.6,Non-Vegetarian,medium,medium,high,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,low,low,low,medium,medium
4411,Taco or tostada salad with chicken and sour cream,Taco or tostada salad with chicken and sour cream,14.78,24,2.5,7.19,1.98,67.24,3.261,1.71,3.261,9.44,85,0.092,1.47,19,121,209,286,0.66,42,0.11,0.097,2.8,0.82,11.3,Non-Vegetarian,medium,medium,high,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,low,low,low,low,medium,medium
4412,Taco or tostada salad,"Taco or tostada salad, meatless with sour cream",17.37,11,3.3,4.95,2.04,67.41,3.006,1.629,3.148,8.89,90,0.111,1.66,21,110,218,244,0.55,38,0.07,0.071,2.9,0.77,11.6,Non-Vegetarian,medium,low,high,low,low,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,low,low,low,low,medium,medium
4413,Tamale with meat,Tamale with meat,14.8,40,1.2,8.63,0.4,61.27,5.994,1.837,4.946,13.69,52,0.063,0.54,24,113,128,462,0.79,2,0.1,0.152,0.6,0.22,0.1,Non-Vegetarian,medium,medium,medium,medium,low,medium,high,medium,high,high,medium,low,low,medium,medium,low,medium,medium,low,low,medium,low,low,low
4414,Tamale with chicken,Tamale with chicken,14.8,40,1.2,8.63,0.4,61.27,5.994,1.837,4.946,13.69,52,0.063,0.54,24,113,128,462,0.79,2,0.1,0.152,0.6,0.22,0.1,Non-Vegetarian,medium,medium,medium,medium,low,medium,high,medium,high,high,medium,low,low,medium,medium,low,medium,medium,low,low,medium,low,low,low
4415,Tamale,"Tamale, meatless, with sauce, Puerto Rican or Caribbean style",9.45,40,1.4,1.5,2.58,41.63,20.304,5.107,16.968,44.37,17,0.058,1.08,8,28,81,1116,0.27,3,0.0,0.031,1.1,0.55,0.2,Non-Vegetarian,low,medium,medium,low,low,medium,high,high,high,high,low,low,medium,low,low,low,high,low,low,low,low,low,low,low
4416,Tamale,"Tamale, plain, meatless, no sauce, Mexican style",26.68,17,3.2,3.48,7.42,61.32,2.437,1.548,2.629,7.21,24,0.028,0.53,29,93,186,277,0.62,2,0.0,0.176,0.2,0.45,5.4,Non-Vegetarian,medium,low,high,low,medium,medium,medium,medium,medium,medium,low,low,low,medium,medium,medium,medium,low,low,low,medium,low,low,low
4417,Tamale casserole with meat,Tamale casserole with meat,15.47,18,1.7,6.33,2.03,68.78,3.473,0.959,2.88,7.97,38,0.085,0.85,23,82,191,360,1.27,6,0.36,0.188,5.9,0.31,1.9,Non-Vegetarian,medium,low,medium,medium,low,medium,medium,low,medium,medium,low,medium,low,medium,medium,medium,medium,medium,low,low,medium,medium,low,low
4418,Nachos with cheese and sour cream,Nachos with cheese and sour cream,21.75,24,3.9,8.43,1.66,55.9,2.858,2.245,5.065,12.0,172,0.103,0.99,38,176,248,339,1.24,76,0.13,0.154,0.8,1.36,6.2,Vegetarian,medium,medium,high,medium,low,medium,medium,medium,high,medium,high,medium,low,medium,medium,medium,medium,medium,medium,low,medium,low,medium,low
4419,Nachos with cheese,Nachos with cheese,34.91,3,3.2,4.32,2.17,37.4,14.02,5.04,2.173,21.5,63,0.064,0.75,42,198,362,313,0.86,5,0.07,0.215,1.1,4.08,19.3,Vegetarian,high,low,high,low,low,medium,high,high,medium,high,medium,low,low,high,high,high,medium,medium,low,low,medium,low,high,medium
4420,Nachos with meat and cheese,Nachos with meat and cheese,17.8,37,3.3,13.52,1.05,54.25,3.897,1.934,4.91,12.51,141,0.105,1.47,36,191,274,385,2.63,52,0.76,0.216,0.6,1.13,5.5,Non-Vegetarian,medium,medium,high,high,low,medium,medium,medium,high,medium,high,medium,medium,medium,high,medium,medium,high,medium,medium,medium,low,medium,low
4421,Nachos with chicken and cheese,Nachos with chicken and cheese,17.36,46,3.2,14.17,1.02,57.02,2.642,2.022,3.581,9.69,135,0.1,1.01,37,203,269,371,1.43,52,0.18,0.191,0.6,1.19,5.0,Non-Vegetarian,medium,medium,high,high,low,medium,medium,medium,medium,medium,high,medium,low,medium,high,medium,medium,medium,medium,low,medium,low,medium,low
4422,Nachos with chili,Nachos with chili,22.98,32,3.0,10.14,1.16,50.68,3.799,2.795,5.51,14.22,206,0.094,2.28,50,237,260,453,2.23,79,0.13,0.125,0.9,1.24,6.2,Vegetarian,medium,medium,high,medium,low,medium,medium,medium,high,high,high,medium,medium,high,high,medium,medium,high,medium,low,medium,low,medium,low
4423,Nachos with meat,"Nachos with meat, cheese, and sour cream",20.09,16,3.4,5.96,1.5,59.96,6.337,2.305,2.917,12.31,56,0.096,0.92,31,146,290,324,1.0,46,0.32,0.145,0.1,1.62,5.0,Non-Vegetarian,medium,low,high,medium,low,medium,high,medium,medium,medium,medium,medium,low,medium,medium,medium,medium,medium,medium,low,medium,low,high,low
4424,Nachos with chicken,"Nachos with chicken, cheese, and sour cream",16.2,47,2.9,13.11,1.24,58.48,2.819,1.911,4.176,10.56,132,0.093,0.92,34,192,256,340,1.33,58,0.19,0.177,0.6,1.12,4.7,Non-Vegetarian,medium,medium,high,high,low,medium,medium,medium,high,medium,high,medium,low,medium,high,medium,medium,medium,medium,low,medium,low,medium,low
4425,Gordita,"Gordita, sope, or chalupa with beans",23.62,5,3.4,6.03,1.66,60.81,2.365,2.244,2.32,7.7,93,0.108,1.67,32,152,226,434,0.74,18,0.05,0.104,2.6,0.6,7.4,Vegetarian,medium,low,high,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,low,low,low,low,low,low
4426,Gordita,"Gordita, sope, or chalupa with beans and sour cream",21.88,10,3.1,5.7,1.82,61.93,2.569,2.112,3.036,8.77,94,0.1,1.53,30,145,216,397,0.7,28,0.06,0.098,2.5,0.58,6.8,Vegetarian,medium,low,high,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,low,low,low,low,low,low
4427,Gordita,"Gordita, sope, or chalupa with meat and sour cream",21.93,26,2.5,9.0,2.7,53.13,4.664,3.02,4.686,14.0,110,0.094,1.78,27,172,213,496,1.63,43,0.49,0.162,2.0,1.17,10.1,Non-Vegetarian,medium,medium,high,medium,low,medium,high,medium,high,high,high,medium,medium,medium,medium,medium,high,medium,low,medium,medium,low,medium,medium
4428,Gordita,"Gordita, sope, or chalupa with meat",23.84,22,2.7,9.71,2.58,51.2,4.615,3.263,3.938,13.14,110,0.103,1.97,28,182,222,549,1.78,32,0.52,0.176,2.1,1.25,11.0,Non-Vegetarian,medium,medium,high,medium,low,medium,high,high,high,high,high,medium,medium,medium,medium,medium,high,medium,low,medium,medium,low,medium,medium
4429,Gordita,"Gordita, sope, or chalupa with chicken and sour cream",21.99,33,2.3,9.83,2.15,53.38,4.151,3.269,4.146,13.08,112,0.081,1.46,27,187,178,460,0.93,44,0.15,0.138,0.9,1.11,10.0,Non-Vegetarian,medium,medium,medium,medium,low,medium,medium,high,high,high,high,low,medium,medium,high,medium,medium,medium,medium,low,medium,low,medium,medium
4430,Gordita,"Gordita, sope, or chalupa with chicken",24.36,30,2.6,10.84,1.98,50.69,4.091,3.606,3.328,12.22,114,0.089,1.65,29,202,185,519,1.01,33,0.14,0.152,0.9,1.2,11.2,Non-Vegetarian,medium,medium,high,medium,low,medium,medium,high,medium,medium,high,medium,medium,medium,high,medium,high,medium,low,low,medium,low,medium,medium
4431,Chimichanga with meat,Chimichanga with meat,26.66,13,2.9,8.82,2.64,50.6,3.874,3.028,3.688,11.55,122,0.107,2.38,26,163,230,636,1.15,19,0.27,0.12,2.5,0.88,10.0,Non-Vegetarian,medium,low,high,medium,low,medium,medium,medium,medium,medium,high,medium,medium,medium,medium,medium,high,medium,low,low,medium,low,medium,medium
4432,Chimichanga,"Chimichanga, meatless",24.92,4,3.1,6.58,2.03,58.08,2.6,2.375,2.696,8.33,106,0.104,2.06,27,142,220,535,0.62,12,0.04,0.084,2.6,0.54,7.7,Non-Vegetarian,medium,low,high,medium,low,medium,medium,medium,medium,medium,high,medium,medium,medium,medium,medium,high,low,low,low,low,low,low,low
4433,Chimichanga with chicken,Chimichanga with chicken,28.28,17,3.0,9.74,2.48,48.04,3.766,3.323,3.549,11.56,130,0.106,2.35,27,180,224,653,0.8,20,0.09,0.112,2.1,0.88,10.5,Non-Vegetarian,medium,low,high,medium,low,medium,medium,high,medium,medium,high,medium,medium,medium,medium,medium,high,medium,low,low,low,low,medium,medium
4434,Chimichanga with meat and sour cream,Chimichanga with meat and sour cream,27.12,23,2.3,8.95,3.34,46.31,4.906,3.421,5.461,15.35,145,0.086,2.3,20,170,185,621,1.19,39,0.34,0.116,1.4,1.04,11.0,Non-Vegetarian,medium,medium,medium,medium,low,medium,high,high,high,high,high,medium,medium,medium,medium,medium,high,medium,low,low,low,low,medium,medium
4435,Chimichanga,"Chimichanga, meatless, with sour cream",23.02,9,2.8,6.19,2.16,59.48,2.786,2.228,3.392,9.36,105,0.096,1.87,25,136,211,488,0.59,23,0.05,0.08,2.5,0.52,7.1,Non-Vegetarian,medium,low,high,medium,low,medium,medium,medium,medium,medium,high,medium,medium,medium,medium,medium,high,low,low,low,low,low,low,low
4436,Chimichanga with chicken and sour cream,Chimichanga with chicken and sour cream,25.79,22,2.7,8.98,2.62,50.35,3.906,3.062,4.369,12.61,128,0.097,2.1,25,170,215,615,0.76,32,0.1,0.105,2.0,0.83,9.5,Non-Vegetarian,medium,medium,high,medium,low,medium,medium,high,high,high,high,medium,medium,medium,medium,medium,high,low,low,low,low,low,medium,medium
4437,Quesadilla,"Quesadilla, just cheese, meatless",32.48,32,2.3,12.74,2.56,34.02,4.341,2.664,8.306,18.02,321,0.078,2.38,23,279,110,680,1.52,102,0.32,0.063,2.0,0.55,8.1,Non-Vegetarian,high,medium,medium,high,low,low,medium,medium,high,high,high,low,medium,medium,high,low,high,medium,medium,low,low,low,low,low
4438,Quesadilla,"Quesadilla, just cheese, from fast food",29.74,37,2.1,13.4,2.4,34.84,4.607,2.592,9.076,19.23,347,0.074,2.17,23,290,108,669,1.67,118,0.37,0.067,3.0,0.62,8.0,Vegetarian,high,medium,medium,high,low,low,high,medium,high,high,high,low,medium,medium,high,low,high,medium,high,low,low,low,low,low
4439,Quesadilla with meat,Quesadilla with meat,29.02,37,2.0,14.49,2.29,37.04,4.191,2.416,7.704,16.82,288,0.079,2.38,23,275,137,649,1.97,92,0.49,0.124,1.8,0.52,7.4,Non-Vegetarian,medium,medium,medium,high,low,medium,medium,medium,high,high,high,low,medium,medium,high,medium,high,high,medium,medium,medium,low,low,low
4440,Quesadilla with chicken,Quesadilla with chicken,29.0,41,2.0,14.24,2.28,37.44,4.166,2.479,7.586,16.77,288,0.076,2.2,23,275,128,645,1.53,92,0.33,0.083,1.8,0.53,7.2,Non-Vegetarian,medium,medium,medium,high,low,medium,medium,medium,high,high,high,low,medium,medium,high,low,high,medium,medium,low,low,low,low,low
4441,Quesadilla with chicken,"Quesadilla with chicken, from fast food",24.04,37,1.7,15.05,1.88,42.62,3.765,4.094,6.154,15.25,269,0.076,1.77,25,313,183,745,1.42,72,0.19,0.08,0.1,0.29,2.4,Non-Vegetarian,medium,medium,medium,high,low,medium,medium,high,high,high,high,low,medium,medium,high,medium,high,medium,medium,low,low,low,low,low
4442,Quesadilla with vegetables,Quesadilla with vegetables,29.37,28,2.2,11.42,2.67,40.72,3.843,2.372,7.36,15.98,286,0.076,2.18,22,251,127,603,1.38,99,0.29,0.077,7.4,0.57,10.9,Vegetarian,high,medium,medium,medium,low,medium,medium,medium,high,high,high,low,medium,medium,high,low,high,medium,medium,low,low,medium,low,medium
4443,Quesadilla with vegetables and meat,Quesadilla with vegetables and meat,29.18,33,2.1,12.94,2.48,38.92,4.014,2.392,7.527,16.39,287,0.077,2.28,23,263,132,626,1.68,95,0.39,0.1,4.6,0.55,9.1,Non-Vegetarian,high,medium,medium,high,low,medium,medium,medium,high,high,high,low,medium,medium,high,medium,high,medium,medium,low,low,medium,low,medium
4444,Quesadilla with vegetables and chicken,Quesadilla with vegetables and chicken,29.17,35,2.1,12.82,2.48,39.12,4.001,2.424,7.468,16.36,287,0.076,2.19,23,263,127,623,1.46,96,0.31,0.08,4.6,0.55,9.1,Non-Vegetarian,high,medium,medium,high,low,medium,medium,medium,high,high,high,low,medium,medium,high,low,high,medium,medium,low,low,medium,low,medium
4445,Taquito or flauta with cheese,Taquito or flauta with cheese,33.09,27,4.6,10.52,0.73,43.35,2.538,1.354,5.582,11.37,252,0.121,0.94,60,353,156,212,1.96,86,0.16,0.157,0.0,0.41,0.7,Vegetarian,high,medium,high,medium,low,medium,medium,medium,high,medium,high,medium,low,high,high,medium,medium,high,medium,low,medium,low,low,low
4446,Taquito or flauta with meat,Taquito or flauta with meat,33.46,11,2.8,9.4,1.66,42.45,5.127,4.187,2.621,12.79,97,0.102,2.67,24,137,174,456,1.05,35,0.28,0.179,0.0,1.25,22.0,Non-Vegetarian,high,low,high,medium,low,medium,high,high,medium,high,medium,medium,high,medium,medium,medium,medium,medium,low,low,medium,low,medium,high
4447,Taquito or flauta with meat and cheese,Taquito or flauta with meat and cheese,33.46,11,2.8,9.4,1.66,42.45,5.127,4.187,2.621,12.79,97,0.102,2.67,24,137,174,456,1.05,35,0.28,0.179,0.0,1.25,22.0,Non-Vegetarian,high,low,high,medium,low,medium,high,high,medium,high,medium,medium,high,medium,medium,medium,medium,medium,low,low,medium,low,medium,high
4448,Taquito or flauta with chicken,Taquito or flauta with chicken,33.63,13,2.9,9.21,1.3,42.74,4.835,4.235,2.31,12.54,104,0.1,2.47,24,132,155,453,0.71,30,0.18,0.14,0.0,1.13,16.9,Non-Vegetarian,high,low,high,medium,low,medium,high,high,medium,medium,high,medium,high,medium,medium,medium,medium,low,low,low,medium,low,medium,medium
4449,Taquito or flauta with chicken and cheese,Taquito or flauta with chicken and cheese,33.63,13,2.9,9.21,1.3,42.74,4.835,4.235,2.31,12.54,104,0.1,2.47,24,132,155,453,0.71,30,0.18,0.14,0.0,1.13,16.9,Non-Vegetarian,high,low,high,medium,low,medium,high,high,medium,medium,high,medium,high,medium,medium,medium,medium,low,low,low,medium,low,medium,medium
4450,Taquito or flauta with egg,Taquito or flauta with egg,27.02,114,2.0,10.61,2.33,47.36,3.61,2.67,4.927,12.77,178,0.082,2.45,19,219,128,576,1.08,82,0.32,0.094,0.1,0.67,6.7,Non-Vegetarian,medium,high,medium,medium,low,medium,medium,medium,high,high,high,low,medium,medium,high,low,high,medium,medium,low,low,low,medium,low
4451,Taquito or flauta with egg and breakfast meat,Taquito or flauta with egg and breakfast meat,25.62,113,1.8,11.9,2.2,46.05,4.272,2.861,5.318,14.01,168,0.084,2.37,20,228,149,637,1.19,78,0.31,0.114,0.1,0.66,6.3,Non-Vegetarian,medium,high,medium,medium,low,medium,medium,medium,high,high,high,low,medium,medium,high,medium,high,medium,medium,low,low,low,medium,low
4452,Fajita with chicken and vegetables,Fajita with chicken and vegetables,14.73,36,1.5,9.67,2.76,66.92,2.28,1.554,2.385,7.23,56,0.063,1.18,17,129,198,426,0.66,30,0.12,0.157,13.3,0.65,5.2,Non-Vegetarian,medium,medium,medium,medium,low,medium,medium,medium,medium,medium,medium,low,medium,medium,medium,medium,medium,low,low,low,medium,high,low,low
4453,Fajita with meat and vegetables,Fajita with meat and vegetables,14.73,27,1.5,10.36,2.76,66.46,2.181,1.367,2.555,7.09,57,0.069,1.48,18,128,223,351,1.67,27,0.44,0.249,13.3,0.64,5.6,Non-Vegetarian,medium,medium,medium,medium,low,medium,medium,medium,medium,medium,medium,low,medium,medium,medium,medium,medium,medium,low,medium,medium,high,low,low
4454,Fajita with vegetables,Fajita with vegetables,15.84,15,1.8,5.44,3.43,68.27,2.462,1.442,3.909,8.71,129,0.076,1.16,17,122,187,401,0.61,58,0.1,0.137,22.2,0.7,6.2,Vegetarian,medium,low,medium,medium,low,medium,medium,medium,medium,medium,high,low,medium,medium,medium,medium,medium,low,medium,low,medium,high,medium,low
4455,Pupusa,"Pupusa, cheese-filled",22.39,32,2.9,11.72,1.2,50.36,3.411,1.555,6.479,13.25,325,0.037,0.56,36,271,120,400,1.87,89,0.45,0.149,0.0,0.44,1.7,Vegetarian,medium,medium,high,medium,low,medium,medium,medium,high,high,high,low,low,medium,high,low,medium,high,medium,medium,medium,low,low,low
4456,Pupusa,"Pupusa, bean-filled",28.44,6,3.0,5.55,0.74,60.81,1.097,0.864,1.47,3.82,96,0.108,0.89,41,127,173,204,0.93,11,0.04,0.166,1.4,0.11,1.0,Vegetarian,medium,low,high,medium,low,medium,low,low,low,low,medium,medium,low,high,medium,medium,low,medium,low,low,medium,low,low,low
4457,Pupusa,"Pupusa, meat-filled",23.02,29,2.6,11.51,1.45,53.12,3.964,2.205,3.166,10.43,49,0.065,1.01,38,162,255,426,1.62,10,0.28,0.23,0.1,0.35,1.1,Non-Vegetarian,medium,medium,high,medium,low,medium,medium,medium,medium,medium,medium,low,low,medium,medium,medium,medium,medium,low,low,medium,low,low,low
4458,Pizza,"Pizza, cheese, from frozen, thin crust",28.8,21,3.0,11.91,3.71,46.01,3.028,1.695,5.698,11.07,228,0.091,2.14,24,215,201,471,1.49,72,0.62,0.13,0.1,0.74,4.2,Vegetarian,medium,medium,high,medium,low,medium,medium,medium,high,medium,high,medium,medium,medium,high,medium,medium,medium,medium,medium,medium,low,medium,low
4459,Pizza,"Pizza, cheese, from frozen, thick crust",32.91,16,2.5,12.37,5.09,43.46,2.198,1.381,3.825,8.78,177,0.255,1.77,26,238,175,556,1.32,69,0.7,0.092,1.9,0.72,7.5,Vegetarian,high,low,high,high,medium,medium,medium,medium,medium,medium,high,high,medium,medium,high,medium,high,medium,medium,medium,low,low,medium,low
4460,Pizza,"Pizza, cheese, from restaurant or fast food, NS as to type of crust",33.33,17,2.3,11.39,3.58,43.17,2.608,1.681,4.465,9.69,188,0.105,2.48,24,216,172,598,1.34,69,0.42,0.08,1.4,0.83,6.7,Vegetarian,high,low,medium,medium,low,medium,medium,medium,high,medium,high,medium,high,medium,high,medium,high,medium,medium,low,low,low,medium,low
4461,Pizza,"Pizza, cheese, from restaurant or fast food, thin crust",31.2,28,2.5,12.85,3.61,38.92,3.507,3.044,6.224,13.95,288,0.1,1.71,24,295,199,742,1.59,72,0.57,0.065,3.0,1.29,9.7,Vegetarian,high,medium,high,high,low,medium,medium,high,high,high,high,medium,medium,medium,high,medium,high,medium,medium,medium,low,low,medium,medium
4462,Pizza,"Pizza, cheese, from restaurant or fast food, medium crust",33.33,17,2.3,11.39,3.58,43.17,2.608,1.681,4.465,9.69,188,0.105,2.48,24,216,172,598,1.34,69,0.42,0.08,1.4,0.83,6.7,Vegetarian,high,low,medium,medium,low,medium,medium,medium,high,medium,high,medium,high,medium,high,medium,high,medium,medium,low,low,low,medium,low
4463,Pizza,"Pizza, cheese, from restaurant or fast food, thick crust",33.17,17,2.2,10.81,3.34,43.05,2.595,2.752,4.226,10.54,179,0.104,2.48,23,209,169,597,1.27,69,0.35,0.06,1.2,0.82,10.0,Vegetarian,high,low,medium,medium,low,medium,medium,medium,high,medium,high,medium,high,medium,high,medium,high,medium,medium,low,low,low,medium,medium
4464,Pizza,"Pizza, cheese, stuffed crust",30.0,30,1.7,12.23,2.9,43.37,2.771,1.547,5.825,11.63,238,0.081,2.04,22,249,229,615,1.49,117,0.4,0.119,3.1,0.67,8.3,Vegetarian,high,medium,medium,high,low,medium,medium,medium,high,medium,high,low,medium,medium,high,medium,high,medium,high,low,medium,low,medium,low
4465,Pizza,"Pizza, cheese, from school lunch, medium crust",29.7,16,3.4,13.67,6.07,45.68,2.124,0.92,4.179,8.59,206,0.136,2.58,46,300,326,421,1.9,52,1.8,0.134,0.2,0.74,5.0,Vegetarian,high,low,high,high,medium,medium,medium,low,high,medium,high,medium,high,high,high,high,medium,high,medium,high,medium,low,medium,low
4466,Pizza,"Pizza, cheese, from school lunch, thin crust",31.31,12,4.0,12.72,7.12,45.64,1.837,0.745,4.0,7.91,218,0.098,2.53,51,316,348,421,1.97,66,1.49,0.163,0.0,0.75,4.2,Vegetarian,high,low,high,high,medium,medium,low,low,high,medium,high,medium,high,high,high,high,medium,high,medium,high,medium,low,medium,low
4467,Pizza,"Pizza, cheese, from school lunch, thick crust",28.08,19,2.9,14.62,5.02,45.73,2.411,1.095,4.358,9.27,193,0.174,2.63,40,284,303,421,1.83,38,2.1,0.104,0.4,0.72,5.8,Vegetarian,medium,low,high,high,medium,medium,medium,low,high,medium,high,medium,high,high,high,medium,medium,high,low,high,low,low,medium,low
4468,Pizza,"Pizza, extra cheese, thin crust",29.7,30,2.4,13.46,3.51,39.41,3.571,2.915,6.531,14.31,311,0.096,1.62,24,308,194,740,1.7,79,0.59,0.065,2.8,1.25,9.2,Vegetarian,high,medium,high,high,low,medium,medium,medium,high,high,high,medium,medium,medium,high,medium,high,medium,medium,medium,low,low,medium,medium
4469,Pizza,"Pizza, extra cheese, thick crust",31.83,19,2.1,11.41,3.27,43.27,2.691,2.658,4.576,11.0,203,0.101,2.37,23,224,167,602,1.38,75,0.38,0.06,1.1,0.81,9.6,Vegetarian,high,low,medium,medium,low,medium,medium,medium,high,medium,high,medium,medium,medium,high,medium,high,medium,medium,low,low,low,medium,medium
4470,Pizza,"Pizza, cheese, with vegetables, from frozen, thin crust",26.51,12,2.1,9.24,3.62,51.58,3.732,1.682,3.756,10.81,159,0.207,2.04,21,160,154,393,1.18,59,0.68,0.094,5.1,0.92,6.4,Vegetarian,medium,low,medium,medium,low,medium,medium,medium,medium,medium,high,high,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,low
4471,Pizza,"Pizza, cheese with vegetables, from frozen, thick crust",31.31,15,2.4,11.64,5.02,46.5,2.055,1.296,3.577,8.22,166,0.243,1.68,25,224,174,520,1.24,65,0.65,0.097,4.0,0.69,7.3,Vegetarian,high,low,high,medium,medium,medium,medium,low,medium,medium,high,high,medium,medium,high,medium,high,medium,medium,medium,low,medium,medium,low
4472,Pizza,"Pizza, cheese, with vegetables, from restaurant or fast food, thin crust",28.02,24,2.3,11.22,3.66,46.03,3.021,2.632,5.36,12.03,250,0.095,1.52,22,258,194,639,1.39,63,0.49,0.08,7.3,1.15,9.1,Vegetarian,medium,medium,medium,medium,low,medium,medium,medium,high,medium,high,medium,medium,medium,high,medium,high,medium,medium,medium,low,medium,medium,medium
